race_id	horse_id	target	rank	tansho_odds	popularity	umaban	pred
202305040804	2021102260	0	7	124.7	11	1	0.001340381578969258
202305040804	2021107168	0	9	25.3	7	2	0.02694769384253008
202305040804	2021101837	0	3	23.8	5	3	0.03878375191851254
202305040804	2021106538	0	11	87.8	10	4	0.004222018857471655
202305040804	2021105031	0	4	3.1	2	5	0.25785936869776116
202305040804	2021109080	0	14	205.9	12	6	0.0014872752850295155
202305040804	2021106222	0	13	41.1	8	7	0.022582222569779636
202305040804	2021101450	0	8	42.1	9	8	0.021550508498591473
202305040804	2021107165	0	6	264.4	14	9	0.0008637776826192188
202305040804	2021105901	1	1	2.1	1	10	0.43816930390090814
202305040804	2021106208	0	10	317.0	15	11	0.0009629827595055836
202305040804	2021103299	0	2	13.6	4	12	0.10226714040228876
202305040804	2021103995	0	15	218.1	13	13	0.0011090550815939587
202305040804	2021101828	0	5	25.2	6	14	0.014769040950623947
202305040804	2021101047	0	12	7.3	3	15	0.10105366636080092
202305040805	2021106806	0	7	7.2	4	1	0.08310210339611421
202305040805	2021105005	0	11	14.9	6	2	0.05667531904693703
202305040805	2021106901	0	9	91.9	10	3	0.004095815904095564
202305040805	2021101063	0	13	16.6	7	4	0.06431036037413647
202305040805	2021101551	0	8	9.8	5	5	0.07890033490617115
202305040805	2021106989	0	12	265.3	13	6	0.0017207996553696822
202305040805	2021104326	0	3	134.3	12	7	0.009010249343194382
202305040805	2021101322	0	3	31.7	8	8	0.04203205360717345
202305040805	2021105607	0	2	4.5	2	9	0.14139810595349228
202305040805	2021105007	0	5	4.9	3	10	0.12023008620463142
202305040805	2021105578	1	1	3.0	1	11	0.412556444902104
202305040805	2021106784	0	10	116.0	11	12	0.003836688501861661
202305040805	2021105985	0	6	60.2	9	13	0.006792911790689344
202305040806	2020104829	0	10	44.4	9	1	0.03757931454825035
202305040806	2020101756	0	8	47.7	10	2	0.014209303355761777
202305040806	2020102716	0	11	59.0	11	3	0.042772586121311545
202305040806	2020103199	1	1	3.1	2	4	0.21180019588541646
202305040806	2020102793	0	4	29.1	6	5	0.018654210383930572
202305040806	2020103550	0	5	4.6	3	6	0.14969488932997804
202305040806	2020104945	0	9	2.6	1	7	0.32040914192683995
202305040806	2019104953	0	3	42.6	8	8	0.021504260654770353
202305040806	2020106415	0	7	15.8	5	9	0.05033414106007363
202305040806	2020100903	0	13	93.5	12	10	0.004722986865836491
202305040806	2020102724	0	6	33.1	7	11	0.0498903546323951
202305040806	2020100636	0	2	8.2	4	12	0.10430820445242298
202305040806	2017100553	0	12	434.9	13	13	0.00028681416477520296
202305040807	2019105830	0	8	16.6	6	1	0.04846990525934905
202305040807	2019100732	0	10	317.5	15	2	0.0007813532817975868
202305040807	2018110134	0	16	58.3	12	3	0.028251681759978456
202305040807	2020103223	0	5	25.3	7	4	0.033877174927788446
202305040807	2020106930	1	1	3.1	1	5	0.23437223449453182
202305040807	2020104884	0	7	39.1	10	6	0.010353626222164354
202305040807	2020110106	0	14	11.3	5	7	0.06276587479860565
202305040807	2020101230	0	6	7.1	4	8	0.042809871611418214
202305040807	2020105101	0	4	33.5	8	9	0.02707701832558886
202305040807	2020102646	0	13	88.0	13	10	0.005400562180780001
202305040807	2020102934	0	15	4.2	2	11	0.12711822839299072
202305040807	2020104885	0	2	40.2	11	12	0.04659307698007592
202305040807	2020106973	0	11	460.0	16	13	0.0005343730389140673
202305040807	2020100950	0	3	4.5	3	14	0.14224258244445953
202305040807	2019106001	0	12	34.4	9	15	0.01257308360502639
202305040807	2019102728	0	9	138.7	14	16	0.002167255632519607
202305040808	2020100233	0	4	4.8	3	1	0.09260325002816862
202305040808	2020103407	0	2	2.0	1	2	0.5064014591569097
202305040808	2019100913	0	5	69.3	8	3	0.005427416655063139
202305040808	2020103539	0	6	55.1	7	4	0.008077868058172288
202305040808	2020104521	0	10	99.9	9	5	0.0035219479569833
202305040808	2020104843	1	1	4.1	2	6	0.17138764700373446
202305040808	2019104569	0	9	21.7	6	7	0.028181457214854946
202305040808	2018102917	0	3	18.1	5	8	0.051450776347556765
202305040808	2019105764	0	7	6.4	4	9	0.10641255425507748
202305040808	2019105475	0	8	131.6	10	10	0.0035533501769972426
202305040809	2019100932	0	8	69.4	11	1	0.0025202941480371318
202305040809	2019100736	0	15	485.3	16	2	0.0006850370630334474
202305040809	2018101704	0	5	264.9	13	3	0.0012697714965954085
202305040809	2019104478	0	3	35.5	8	4	0.026294045380293327
202305040809	2020103387	1	1	2.5	1	5	0.3023603437265371
202305040809	2017105439	0	2	7.3	3	6	0.1555220191867548
202305040809	2018100719	0	16	451.3	15	7	0.0004656782120297988
202305040809	2020103318	0	6	2.6	2	8	0.2563462774816409
202305040809	2020101198	0	14	27.7	7	9	0.027116941954643516
202305040809	2018105159	0	10	218.0	12	10	0.0011263323578552696
202305040809	2019104922	0	9	42.3	10	11	0.018963707407649893
202305040809	2018100679	0	13	17.4	5	12	0.033274634333093654
202305040809	2020101591	0	12	36.7	9	13	0.009770076774485584
202305040809	2019104044	0	7	10.6	4	14	0.06344262878144731
202305040809	2019103728	0	4	23.5	6	15	0.03050940628710208
202305040809	2017105224	0	11	316.5	14	16	0.001762524371558633
202305040810	2019104556	0	4	21.8	7	1	0.04170686139740906
202305040810	2019107075	0	9	98.9	10	2	0.0028100420036604435
202305040810	2019105205	0	3	1.6	1	3	0.5109952352070116
202305040810	2020109067	0	2	8.8	4	4	0.08510223947550595
202305040810	2019103898	0	8	76.0	9	5	0.009988172194787663
202305040810	2019105760	0	7	51.5	8	6	0.014956152372487989
202305040810	2019101408	0	6	12.3	5	7	0.04760864530405527
202305040810	2020103276	0	5	6.7	3	8	0.13755651666538574
202305040810	2018105143	0	10	6.6	2	9	0.1378935148502231
202305040810	2019105768	1	1	18.6	6	10	0.05977830699149778
202305040811	2021105953	0	4	7.3	3	1	0.09674410051235711
202305040811	2021103910	0	5	17.8	6	2	0.05946819292042341
202305040811	2021107253	0	10	76.1	9	3	0.0015268662816126512
202305040811	2021105643	1	1	1.5	1	4	0.7227713592323485
202305040811	2021106178	0	9	91.3	10	5	0.002161913917866314
202305040811	2021104137	0	8	54.6	8	6	0.016997646331027527
202305040811	2021105478	0	7	47.3	7	7	0.008014178215997
202305040811	2021105541	0	2	5.7	2	8	0.0948508910391863
202305040811	2021105888	0	3	11.0	4	9	0.03641527957534113
202305040811	2021105473	0	6	17.2	5	10	0.031408461687247924
202305040812	2019103149	0	2	2.2	1	1	0.3705673760589641
202305040812	2019106700	0	7	38.2	7	2	0.02286112944798927
202305040812	2019101811	0	10	12.1	5	3	0.06738921372940378
202305040812	2018105469	0	8	88.7	10	4	0.004696244836767781
202305040812	2019106701	0	3	3.9	2	5	0.17439857374759182
202305040812	2019105773	1	1	19.5	6	6	0.041660991257761126
202305040812	2019101139	0	9	39.5	9	7	0.03211742642101586
202305040812	2017104267	0	11	243.7	11	8	0.0004438207909328521
202305040812	2019110085	0	6	7.0	4	9	0.10113073525951048
202305040812	2020100363	0	4	5.3	3	10	0.10951321501806296
202305040812	2019103418	0	5	38.6	8	11	0.032266695220184265
202305040901	2021106830	0	6	10.9	5	1	0.10865367025727471
202305040901	2021107141	0	10	112.9	9	2	0.004335335712221497
202305040901	2021106591	0	7	42.2	8	3	0.02995719300001947
202305040901	2021104945	1	1	2.3	1	4	0.36526342203460127
202305040901	2021107073	0	3	42.0	7	5	0.03814956960961494
202305040901	2021107021	0	4	4.2	2	6	0.16762120278318318
202305040901	2021106315	0	11	171.1	10	7	0.0008982777596073259
202305040901	2021100461	0	9	239.1	11	8	0.0007705494404753328
202305040901	2021102098	0	2	4.9	3	9	0.10703020545888436
202305040901	2021100931	0	13	247.3	12	10	0.0008833694216570653
202305040901	2021100784	0	12	358.4	13	11	0.00034988173030148516
202305040901	2021100402	0	8	7.7	4	12	0.07819740118533351
202305040901	2021100930	0	5	30.8	6	13	0.018056990260851405
202305040902	2021105596	1	1	3.0	2	1	0.20240044627208778
202305040902	2021104251	0	12	487.0	12	2	0.0005902897968711529
202305040902	2021102363	0	8	86.2	7	3	0.002266643813787925
202305040902	2021102074	0	9	136.9	8	4	0.0011091044477212469
202305040902	2021105125	0	4	12.5	5	5	0.0675706859984205
202305040902	2021100190	0	5	10.9	4	6	0.0808054743396418
202305040902	2021106144	0	11	272.4	10	7	0.0006797991042233896
202305040902	2021103825	0	6	307.0	11	8	0.0019221913352303341
202305040902	2021110072	0	2	8.7	3	9	0.08112366109278829
202305040902	2021102106	0	3	1.9	1	10	0.2849788804633823
202305040902	2021106972	0	7	164.6	9	11	0.0012555469667782687
202305040902	2021101437	0	10	33.8	6	12	0.013456137757786714
202305040903	2021100206	1	1	8.5	4	1	0.09003345333067157
202305040903	2021105903	0	4	3.6	2	2	0.17501310423453842
202305040903	2021104951	0	7	183.0	9	3	0.0019014102820250052
202305040903	2021104488	0	9	129.7	8	4	0.0059300201577839875
202305040903	2021103732	0	2	1.8	1	5	0.43855587807748064
202305040903	2021107218	0	8	260.6	10	6	0.0018756534948060409
202305040903	2021106773	0	6	37.1	5	7	0.014464998338059764
202305040903	2021104926	0	3	52.9	7	8	0.018739497203046507
202305040903	2021106821	0	5	5.8	3	9	0.09753455914514356
202305040903	2021100817	0	10	51.5	6	10	0.021355694832106826
202305040903	2021103699	0	11	295.3	11	11	0.0012746900629291029
202305040904	2021103914	0	16	197.4	16	1	0.006389935567556848
202305040904	2021107262	0	3	12.9	5	2	0.053895654855205574
202305040904	2021102087	0	4	22.4	8	3	0.08001466739680294
202305040904	2021104416	0	13	151.4	15	4	0.001570906770633732
202305040904	2021102721	0	10	4.2	2	5	0.1769932887717545
202305040904	2021103257	0	6	13.6	6	6	0.0706893512205928
202305040904	2021104794	0	8	37.6	10	7	0.020901860643945287
202305040904	2021104949	0	9	30.2	9	8	0.025490832116666556
202305040904	2021101201	0	5	22.3	7	9	0.026749577204977736
202305040904	2021104795	0	11	8.0	4	10	0.10309880573730151
202305040904	2021102639	0	2	76.3	13	11	0.006285219072294618
202305040904	2021104032	0	12	48.3	11	12	0.011983200750128107
202305040904	2021103111	0	15	78.3	14	13	0.0045450804344412945
202305040904	2021102555	1	1	51.5	12	14	0.02117393824028008
202305040904	2021103816	0	14	4.0	1	15	0.2243883106279848
202305040904	2021103502	0	7	4.8	3	16	0.14232920987561612
202305040905	2021101758	0	7	9.2	4	1	0.08941234733331999
202305040905	2021105434	0	2	4.5	2	2	0.16049616390049445
202305040905	2021103809	0	3	108.0	8	3	0.0034935952262093524
202305040905	2021104410	0	9	178.0	11	4	0.0015815127861396705
202305040905	2021105404	0	8	7.0	3	5	0.09337819723117462
202305040905	2021101794	0	10	139.2	10	6	0.0014591631431500086
202305040905	2021103691	0	11	30.6	6	7	0.028033492303649057
202305040905	2021104293	0	5	52.8	7	8	0.013362632894381186
202305040905	2021103267	0	4	12.2	5	9	0.07792419708372633
202305040905	2021105755	1	1	1.8	1	10	0.3556245814873953
202305040905	2021106802	0	6	138.4	9	11	0.004198829426927032
202305040906	2020102982	0	11	16.0	6	1	0.02985695809583022
202305040906	2020103534	0	3	5.2	3	2	0.09878349432449214
202305040906	2020103063	1	1	7.3	4	3	0.10667406685741473
202305040906	2020105492	0	8	28.9	9	4	0.02273069225771098
202305040906	2017103353	0	9	261.6	14	5	0.0005911386334949547
202305040906	2020103705	0	4	11.6	5	6	0.061718343883449114
202305040906	2018100188	0	12	221.0	12	7	0.00046308049922517394
202305040906	2018106506	0	14	229.0	13	8	0.0011758226206056515
202305040906	2020101184	0	5	27.2	7	9	0.024363304316276903
202305040906	2020103682	0	6	28.9	8	10	0.08732525928157457
202305040906	2020103545	0	2	2.3	1	11	0.3922868598736599
202305040906	2019104558	0	10	91.5	11	12	0.005950646079426965
202305040906	2019105566	0	13	46.6	10	13	0.01146834795429208
202305040906	2020103225	0	7	4.8	2	14	0.12828470094136876
202305040907	2018103430	0	9	13.0	5	1	0.03001580703155574
202305040907	2019105188	1	1	30.1	8	2	0.016589603776391543
202305040907	2019105456	0	7	13.4	6	3	0.06857679744549552
202305040907	2017101531	0	4	102.5	9	4	0.000820889808010658
202305040907	2019102406	0	11	170.6	11	5	0.0012251005708987014
202305040907	2020104861	0	3	12.6	4	6	0.06336104349075068
202305040907	2020100631	0	2	1.4	1	7	0.7506133927463474
202305040907	2020103747	0	10	158.3	10	8	0.001313087821406151
202305040907	2020103505	0	5	7.2	2	9	0.09960155180238839
202305040907	2020106166	0	8	9.8	3	10	0.07619046899113803
202305040907	2019105344	0	6	28.1	7	11	0.02462900338047503
202305040908	2019100295	0	6	19.1	6	1	0.0276838681063907
202305040908	2019105370	0	2	2.8	2	2	0.1540972211282576
202305040908	2018104512	0	4	6.8	4	3	0.076782254311046
202305040908	2018104797	0	5	6.0	3	4	0.10743140164210298
202305040908	2019106399	0	7	90.3	7	5	0.019385594372734075
202305040908	2019105414	1	1	2.1	1	6	0.3096622296999508
202305040908	2019103827	0	3	17.3	5	7	0.09873599868858564
202305040909	2016102080	0	5	31.6	6	1	0.01755468571829923
202305040909	2020104160	0	4	2.3	1	2	0.28500149328165897
202305040909	2019105177	1	1	3.3	2	3	0.19761939833616485
202305040909	2020102119	0	6	49.1	7	5	0.03073210700200015
202305040909	2020106910	0	2	5.2	4	6	0.09830508110268171
202305040909	2020106174	0	3	4.0	3	7	0.25532669637749494
202305040910	2016102370	1	1	6.2	4	1	0.12769284276035145
202305040910	2018105169	0	12	128.1	12	2	0.0016884777635964843
202305040910	2019103529	0	9	4.8	3	3	0.10358547196982948
202305040910	2016105537	0	7	3.9	1	4	0.22705830844367095
202305040910	2019102437	0	8	4.1	2	5	0.23159716524219617
202305040910	2019105859	0	2	8.5	6	6	0.06640582783373672
202305040910	2018105947	0	11	19.5	8	7	0.0659868641228773
202305040910	2018110126	0	6	59.3	9	8	0.05954041925458111
202305040910	2016102534	0	13	280.3	13	9	0.000900822164086188
202305040910	2019106214	0	3	8.4	5	10	0.08284952280610153
202305040910	2014102562	0	5	59.5	10	11	0.003984875113024048
202305040910	2019100252	0	4	18.7	7	12	0.030753506232936517
202305040910	2015101626	0	10	106.6	11	13	0.0013348117674859476
202305040911	2018102348	0	10	167.9	10	1	0.002106779215952875
202305040911	2017100464	0	8	281.7	11	2	0.0012808308837689195
202305040911	2019105283	0	7	4.3	2	3	0.20831312532613774
202305040911	2019105195	0	4	14.0	4	4	0.03320122117762907
202305040911	2019104476	0	5	45.4	7	5	0.011010581191692587
202305040911	2019105346	0	2	35.1	6	6	0.008473521745913233
202305040911	2019105219	1	1	1.3	1	7	0.8211719662127093
202305040911	2016104877	0	9	141.9	8	8	0.00044786862785226484
202305040911	2018104541	0	3	11.4	3	9	0.09426555227548089
202305040911	2018100274	0	11	15.2	5	10	0.03781468793859619
202305040911	2018105092	0	6	160.0	9	11	0.0008354860391410966
202305040912	2019105170	0	11	8.6	5	1	0.09608501812827018
202305040912	2020103790	0	8	6.0	3	2	0.08402411771503042
202305040912	2019107016	0	6	9.2	6	3	0.06535398216580804
202305040912	2017105306	0	12	179.3	16	4	0.0016579880414880393
202305040912	2018106560	0	13	26.5	9	5	0.023183260633502116
202305040912	2018105317	0	16	111.2	14	6	0.0038230976355612097
202305040912	2017103437	0	9	53.9	13	7	0.012990718410596692
202305040912	2019105478	0	4	4.0	1	8	0.12210384141481762
202305040912	2019104496	0	15	34.4	10	9	0.0175096570235324
202305040912	2018102666	0	5	7.4	4	10	0.12600671275536382
202305040912	2019101295	0	10	20.0	8	11	0.06007319296715868
202305040912	2019103472	0	3	4.4	2	12	0.18929764650113146
202305040912	2018102969	0	2	19.1	7	13	0.11074068027990354
202305040912	2019102454	1	1	34.6	11	14	0.011213577334775559
202305040912	2018103147	0	7	158.5	15	15	0.001909896215364313
202305040912	2019110103	0	14	53.4	12	16	0.02058373665307193
202305050101	2021104526	0	11	118.6	8	1	0.0016538160689070357
202305050101	2021104807	0	3	8.9	3	2	0.08382465056865963
202305050101	2021104961	0	4	9.8	4	3	0.07081231853343813
202305050101	2021101087	0	9	393.3	10	4	0.0005491309274280014
202305050101	2021105871	1	1	2.0	1	5	0.4357332622419527
202305050101	2021109115	0	12	607.2	12	6	0.0021894213414611775
202305050101	2021106592	0	6	287.6	9	7	0.0015908864808909214
202305050101	2021105360	0	2	2.5	2	8	0.3448187286970418
202305050101	2021106965	0	5	37.7	6	9	0.02669343595868085
202305050101	2021104889	0	7	50.8	7	10	0.012950824688332405
202305050101	2021106705	0	8	27.5	5	11	0.020045172139229198
202305050101	2021102625	0	10	537.8	11	12	0.0014665891391195383
202305050102	2021102831	0	11	317.3	13	1	0.0010257092146819784
202305050102	2021102924	0	12	471.8	14	2	0.0005615115199761613
202305050102	2021105060	0	2	9.7	4	3	0.08571847890551541
202305050102	2021103715	0	13	132.6	11	4	0.0017224825775562789
202305050102	2021104908	1	1	1.8	1	5	0.5678672940432391
202305050102	2021101640	0	10	40.5	8	6	0.017143489771947185
202305050102	2021107068	0	8	36.3	6	7	0.022178673843979296
202305050102	2021110074	0	9	21.0	5	8	0.02244104344724519
202305050102	2021103406	0	15	116.8	10	9	0.0015666284640420518
202305050102	2021106939	0	6	8.1	3	10	0.08792787589639454
202305050102	2021102283	0	14	57.6	9	11	0.012168605486686633
202305050102	2021103119	0	4	4.1	2	12	0.20463385471316545
202305050102	2021103914	0	7	492.1	15	13	0.0023199649171244965
202305050102	2021105148	0	3	166.9	12	14	0.001579117700929506
202305050102	2021100149	0	5	39.5	7	15	0.013857752275092443
202305050103	2021101932	0	12	15.0	6	1	0.036250194858967626
202305050103	2021102412	0	6	111.3	11	2	0.002845846622478112
202305050103	2021102707	0	11	7.4	4	3	0.09911678638756474
202305050103	2021107174	0	13	28.2	7	4	0.0214139043790654
202305050103	2021105492	0	3	7.3	3	5	0.1470612787187232
202305050103	2021104392	0	2	14.8	5	6	0.0583937717426631
202305050103	2021106810	0	8	28.6	8	7	0.039688277921172514
202305050103	2021102627	0	14	376.2	14	8	0.0006942510544517912
202305050103	2021101990	0	5	175.8	13	9	0.0013624635759290488
202305050103	2021100501	0	7	170.4	12	10	0.001475192115701293
202305050103	2021103525	0	4	6.1	2	11	0.08346925380059562
202305050103	2021103659	1	1	2.0	1	12	0.43713146817293685
202305050103	2021102712	0	10	67.3	9	13	0.003525896607033757
202305050103	2021105185	0	9	72.4	10	14	0.0021516673165147865
202305050104	2021102244	0	3	5.6	2	1	0.12248999092956436
202305050104	2021104922	0	2	9.3	4	2	0.07527396014843324
202305050104	2021103481	0	6	143.2	12	3	0.0025598330318743184
202305050104	2021101024	0	16	266.6	14	4	0.001562936918657867
202305050104	2021101821	0	8	91.6	10	5	0.0059088872226762314
202305050104	2021106679	0	12	201.3	13	6	0.001564027566731903
202305050104	2021110121	0	9	7.4	3	7	0.06571238542373943
202305050104	2021106900	0	7	100.8	11	8	0.003478158777231816
202305050104	2021100336	0	11	320.5	16	9	0.0014223292314207707
202305050104	2021104916	0	5	32.1	7	10	0.03450713959791332
202305050104	2021106986	0	10	28.3	6	11	0.022333099619071057
202305050104	2021110128	1	1	1.8	1	12	0.3715623875067368
202305050104	2021104128	0	4	15.8	5	13	0.048566948731173766
202305050104	2021102060	0	13	39.5	8	14	0.012205766695329278
202305050104	2021109062	0	14	285.7	15	15	0.0015206495340673839
202305050104	2021102897	0	15	68.3	9	16	0.00441959518523266
202305050105	2021102035	0	9	325.2	12	1	0.0012491981969597827
202305050105	2021105114	0	6	93.8	9	2	0.0031037397358800595
202305050105	2021104920	0	3	13.6	4	3	0.06035159551261078
202305050105	2021110048	1	1	4.0	2	4	0.16058670260467997
202305050105	2021105684	0	5	1.9	1	5	0.465287691629737
202305050105	2021104276	0	12	68.7	8	6	0.006131445849192701
202305050105	2021103537	0	2	5.3	3	7	0.13152320253002214
202305050105	2021100304	0	4	25.7	6	8	0.033888819349704495
202305050105	2021100254	0	11	366.5	13	9	0.0006227812266818822
202305050105	2021104555	0	13	61.5	7	10	0.010389063164777878
202305050105	2021103222	0	10	148.9	11	11	0.0016461506564241935
202305050105	2021104850	0	8	18.8	5	12	0.05493635536883394
202305050105	2021104149	0	7	112.3	10	13	0.0025517517068385765
202305050106	2019101865	0	14	295.5	15	1	0.00045409400322322073
202305050106	2020103622	0	7	86.7	12	2	0.002308712280681686
202305050106	2020101639	0	2	4.7	3	3	0.12290527017981921
202305050106	2019105754	0	12	68.1	9	4	0.011877292142874104
202305050106	2019101165	0	11	70.3	10	5	0.0049434920415925895
202305050106	2020103253	0	8	35.9	8	6	0.01336393604514725
202305050106	2019104135	0	5	24.9	5	7	0.02124749430269411
202305050106	2018105647	0	15	23.8	4	8	0.04275366113783473
202305050106	2018101519	0	13	79.1	11	9	0.003869430642785499
202305050106	2020106771	0	3	4.0	2	10	0.150111957379007
202305050106	2018104946	0	16	430.4	16	11	0.00020143633062118116
202305050106	2019102186	0	6	101.3	13	12	0.002189081028986562
202305050106	2019103594	0	9	27.9	7	13	0.025209276179394703
202305050106	2019105655	0	4	117.3	14	14	0.0012905461197136345
202305050106	2020106386	1	1	1.8	1	15	0.27725189984622567
202305050106	2019102282	0	10	26.1	6	16	0.019471343261712053
202305050107	2020103455	0	9	30.2	7	1	0.012591964850833411
202305050107	2020105813	0	4	10.6	5	2	0.0811836199373384
202305050107	2020103221	0	5	7.0	3	3	0.08483187164008205
202305050107	2019105064	0	2	10.4	4	4	0.09194880774200222
202305050107	2020106860	0	11	3.4	2	5	0.1495396136320768
202305050107	2020101598	0	8	34.3	8	6	0.008532117592602024
202305050107	2020105495	0	10	20.1	6	7	0.035043584080341875
202305050107	2020102962	0	7	35.8	9	8	0.013231427518930146
202305050107	2020104291	0	6	39.7	10	9	0.03355936568858661
202305050107	2020103046	0	3	41.7	11	10	0.05508812071614581
202305050107	2020104207	1	1	2.2	1	11	0.3586226639844053
202305050108	2016100569	0	5	4.3	3	1	0.15935620211917334
202305050108	2018105438	0	2	13.0	5	2	0.036356994193992284
202305050108	2017104652	0	13	3.6	2	3	0.16971147697535466
202305050108	2018105506	0	10	70.6	12	4	0.009016719512407644
202305050108	2015104582	0	4	34.6	8	5	0.009383423210317644
202305050108	2018106573	0	7	19.0	7	6	0.037135057009939555
202305050108	2018103127	0	3	46.4	9	7	0.013572846457267456
202305050108	2018100220	0	9	50.4	10	8	0.0147677559694189
202305050108	2017101730	0	11	76.5	13	9	0.0029480393274349532
202305050108	2017100316	0	8	17.3	6	10	0.0249894764095039
202305050108	2016104335	0	14	53.4	11	11	0.005256127851443672
202305050108	2018103563	1	1	8.9	4	12	0.06599702677638936
202305050108	2018102142	0	12	168.3	14	13	0.0007766982261834727
202305050108	2017100997	0	6	3.1	1	14	0.38266185973236677
202305050109	2018101214	0	5	111.3	13	1	0.002425671041599773
202305050109	2020101574	0	3	5.1	2	2	0.11578097465644525
202305050109	2018103276	0	14	26.3	7	3	0.021946477436292227
202305050109	2019106364	0	11	142.4	15	4	0.0016126387627166312
202305050109	2017110006	0	9	17.4	6	5	0.022137431444261894
202305050109	2019103543	0	4	52.2	9	6	0.01969689577379653
202305050109	2018103018	0	6	37.7	8	7	0.05016188016310046
202305050109	2020100301	0	2	7.3	5	8	0.1271820259490615
202305050109	2019102343	0	8	70.3	12	9	0.019033546278635315
202305050109	2018102453	0	15	61.6	11	10	0.01849035734712095
202305050109	2018101175	0	7	168.0	16	11	0.0018790245366226846
202305050109	2019102044	1	1	2.4	1	12	0.41899698122124573
202305050109	2019110123	0	16	58.4	10	13	0.004422744884941036
202305050109	2019100764	0	12	123.9	14	14	0.0020639617645867984
202305050109	2020104738	0	13	7.1	4	15	0.17521035192784498
202305050109	2018105748	0	10	6.3	3	16	0.16715903371469043
202305050110	2018106154	0	5	3.6	2	1	0.1845075418369232
202305050110	2019101002	0	7	84.8	8	2	0.002874183874854135
202305050110	2020101813	0	2	5.9	4	3	0.13604408895995315
202305050110	2019104711	0	4	2.3	1	4	0.33092317706912444
202305050110	2018105264	0	6	26.1	7	5	0.06940824224332928
202305050110	2013106474	0	9	158.6	10	6	0.00371298543588117
202305050110	2018105078	0	8	20.8	6	7	0.022374480237103814
202305050110	2018101621	0	3	16.9	5	8	0.03589469661132197
202305050110	2018104698	0	10	87.9	9	9	0.004427050513330343
202305050110	2017105074	1	1	4.8	3	10	0.34547217255858664
202305050111	2021105429	0	7	10.5	4	1	0.08327331072289333
202305050111	2021102424	0	2	15.9	8	2	0.09371961701945454
202305050111	2021103323	0	3	34.1	9	3	0.07340122435598927
202305050111	2021100527	0	12	257.9	12	4	0.0009349798022429902
202305050111	2021100594	0	9	186.1	11	5	0.0015717947093891239
202305050111	2021103080	0	11	12.8	5	6	0.06262154876028987
202305050111	2021106834	1	1	3.2	1	7	0.2660896380997103
202305050111	2021105771	0	5	3.5	2	8	0.308233890567855
202305050111	2021102461	0	4	15.9	7	9	0.039038552891149346
202305050111	2021100247	0	8	42.7	10	10	0.02418621743438829
202305050111	2021102315	0	10	6.0	3	11	0.10398153168374273
202305050111	2021110132	0	6	13.6	6	12	0.08477503863879518
202305050112	2018104841	0	5	8.5	2	1	0.06523210754690469
202305050112	2020105781	1	1	1.4	1	2	0.7985023651517332
202305050112	2018104925	0	7	21.7	7	3	0.059828098971085646
202305050112	2016105171	0	4	8.8	3	4	0.07393132139099812
202305050112	2018102131	0	9	34.2	8	5	0.014786497837118872
202305050112	2018101626	0	6	11.0	4	6	0.05117285762173716
202305050112	2019103850	0	2	16.3	6	7	0.054057654424927305
202305050112	2019105421	0	3	15.0	5	8	0.047020931250419326
202305050112	2018101590	0	8	97.5	9	9	0.0017999316108799086
202305050112	2017105720	0	10	192.5	10	10	0.000849538266204807
202305050201	2021104564	0	5	153.7	10	1	0.001289165195409568
202305050201	2021103770	0	2	4.3	2	2	0.13369772288981033
202305050201	2021102280	1	1	8.2	4	3	0.14419438505010726
202305050201	2021101459	0	7	5.9	3	4	0.1669283337007841
202305050201	2021102774	0	8	63.6	8	5	0.01662557015172659
202305050201	2021100880	0	10	21.3	6	6	0.02400466025199088
202305050201	2021100639	0	6	17.4	5	7	0.07732916848372244
202305050201	2021100466	0	9	275.9	11	8	0.0007315904873952754
202305050201	2021102030	0	12	89.1	9	9	0.003920715597596693
202305050201	2021107149	0	13	667.9	13	10	0.0005037478126302957
202305050201	2021104157	0	11	22.4	7	11	0.020702888895615508
202305050201	2021102798	0	4	2.1	1	12	0.4262104190382261
202305050201	2021104416	0	3	461.7	12	13	0.0004637726224234392
202305050202	2021102449	0	8	24.7	6	1	0.14808686609160135
202305050202	2021105261	0	4	37.2	7	2	0.03128527852933244
202305050202	2021105710	0	2	2.6	1	4	0.3068908758467284
202305050202	2021106680	0	6	365.3	11	5	0.0006453389123679143
202305050202	2021101427	0	3	11.5	4	6	0.06069987229722433
202305050202	2021102396	0	5	43.2	9	7	0.02717195817425365
202305050202	2021100244	1	1	3.1	2	8	0.2960242788933945
202305050202	2021102258	0	11	500.4	13	9	0.0005165426231776892
202305050202	2021104365	0	7	21.1	5	10	0.0252136370316715
202305050202	2021103828	0	9	498.3	12	11	0.00041587430936219905
202305050202	2021101197	0	10	204.3	10	12	0.0009724717210299219
202305050202	2021105093	0	12	42.9	8	13	0.016905296524991436
202305050203	2021105553	0	3	4.2	3	1	0.18211543903746208
202305050203	2021106000	0	7	119.3	13	2	0.0011890591187744568
202305050203	2021103435	1	1	4.1	2	3	0.16041878504607657
202305050203	2021106757	0	2	10.0	4	5	0.07479209360078926
202305050203	2021103051	0	13	23.0	8	6	0.05154101692104675
202305050203	2021104297	0	14	53.1	11	7	0.008977721660816212
202305050203	2021105069	0	10	22.8	7	8	0.02510790568897869
202305050203	2021100510	0	9	110.3	12	9	0.005650420436676627
