race_id	0	1	2	3
202306050211	馬単	8 → 2	2200	7
202306050211	三連複	2 - 5 - 8	7380	21
202306050211	三連単	8 → 2 → 5	36970	116
202306050212	単勝	11	440	2
202306050212	複勝	11 8 5	170 270 200	1 4 3
202306050212	枠連	4 - 6	1510	6
202306050212	馬連	8 - 11	1830	5
202306050212	ワイド	8 - 11 5 - 11 5 - 8	580 560 1,110	4 3 13
202306050212	馬単	11 → 8	2600	5
202306050212	三連複	5 - 8 - 11	4000	6
202306050212	三連単	11 → 8 → 5	21220	34
202306050301	単勝	9	520	3
202306050301	複勝	9 5 8	180 320 170	4 6 3
202306050301	枠連	3 - 5	2600	14
202306050301	馬連	5 - 9	2320	11
202306050301	ワイド	5 - 9 8 - 9 5 - 8	870 340 630	13 2 8
202306050301	馬単	9 → 5	4230	20
202306050301	三連複	5 - 8 - 9	2770	10
202306050301	三連単	9 → 5 → 8	14920	51
202306050302	単勝	3	400	2
202306050302	複勝	3 12 10	140 170 140	1 5 2
202306050302	枠連	3 - 8	920	6
202306050302	馬連	3 - 12	1260	7
202306050302	ワイド	3 - 12 3 - 10 10 - 12	380 300 440	5 1 7
202306050302	馬単	3 → 12	2210	10
202306050302	三連複	3 - 10 - 12	1200	3
202306050302	三連単	3 → 12 → 10	7900	24
202306050303	単勝	9	390	3
202306050303	複勝	9 15 3	140 150 330	1 3 5
202306050303	枠連	5 - 8	560	3
202306050303	馬連	9 - 15	830	3
202306050303	ワイド	9 - 15 3 - 9 3 - 15	340 680 1,040	3 6 15
202306050303	馬単	9 → 15	1600	6
202306050303	三連複	3 - 9 - 15	3480	12
202306050303	三連単	9 → 15 → 3	12360	32
202306050304	単勝	2	880	4
202306050304	複勝	2 9 8	170 160 110	4 3 1
202306050304	枠連	1 - 5	1140	4
202306050304	馬連	2 - 9	2840	9
202306050304	ワイド	2 - 9 2 - 8 8 - 9	540 250 200	7 3 1
202306050304	馬単	2 → 9	5870	17
202306050304	三連複	2 - 8 - 9	1220	3
202306050304	三連単	2 → 9 → 8	15400	49
202306050305	単勝	6	240	1
202306050305	複勝	6 4 16	160 2,950 210	1 14 4
202306050305	枠連	2 - 3	7070	22
202306050305	馬連	4 - 6	25030	49
202306050305	ワイド	4 - 6 6 - 16 4 - 16	9,320 380 12,780	61 2 69
202306050305	馬単	6 → 4	28970	70
202306050305	三連複	4 - 6 - 16	45330	103
202306050305	三連単	6 → 4 → 16	307880	624
202306050306	単勝	8	1060	5
202306050306	複勝	8 13 16	270 220 640	5 3 9
202306050306	枠連	4 - 7	710	2
202306050306	馬連	8 - 13	2560	9
202306050306	ワイド	8 - 13 8 - 16 13 - 16	1,000 2,830 2,220	11 32 27
202306050306	馬単	8 → 13	5670	22
202306050306	三連複	8 - 13 - 16	19100	63
202306050306	三連単	8 → 13 → 16	90080	300
202306050307	単勝	3	200	1
202306050307	複勝	3 11 7	110 180 330	1 2 6
202306050307	枠連	2 - 6	590	2
202306050307	馬連	3 - 11	640	1
202306050307	ワイド	3 - 11 3 - 7 7 - 11	330 690 1,690	1 7 19
202306050307	馬単	3 → 11	1050	1
202306050307	三連複	3 - 7 - 11	3800	10
202306050307	三連単	3 → 11 → 7	11540	18
202306050308	単勝	2	5050	11
202306050308	複勝	2 7 16	810 200 240	11 1 5
202306050308	枠連	1 - 4	4590	16
202306050308	馬連	2 - 7	11260	36
202306050308	ワイド	2 - 7 2 - 16 7 - 16	3,280 3,830 740	36 43 6
202306050308	馬単	2 → 7	30370	93
202306050308	三連複	2 - 7 - 16	21210	70
202306050308	三連単	2 → 7 → 16	221280	677
202306050309	単勝	9	150	1
202306050309	複勝	9 4 2	110 120 130	1 2 3
202306050309	枠連	4 - 7	350	1
202306050309	馬連	4 - 9	350	1
202306050309	ワイド	4 - 9 2 - 9 2 - 4	160 200 340	1 2 6
202306050309	馬単	9 → 4	480	1
202306050309	三連複	2 - 4 - 9	480	1
202306050309	三連単	9 → 4 → 2	1330	1
202306050310	単勝	8	210	1
202306050310	複勝	8 4 11	110 140 220	1 2 4
202306050310	枠連	2 - 4	300	1
202306050310	馬連	4 - 8	360	1
202306050310	ワイド	4 - 8 8 - 11 4 - 11	190 490 520	1 3 5
202306050310	馬単	8 → 4	620	1
202306050310	三連複	4 - 8 - 11	1130	1
202306050310	三連単	8 → 4 → 11	3490	3
202306050311	単勝	11	1540	6
202306050311	複勝	11 9 5	340 170 190	6 1 3
202306050311	枠連	5 - 6	1870	9
202306050311	馬連	9 - 11	3220	11
202306050311	ワイド	9 - 11 5 - 11 5 - 9	980 1,460 480	11 14 2
202306050311	馬単	11 → 9	7460	24
202306050311	三連複	5 - 9 - 11	5990	13
202306050311	三連単	11 → 9 → 5	45340	122
202306050312	単勝	2	2200	8
202306050312	複勝	2 8 16	450 200 240	8 3 4
202306050312	枠連	1 - 4	5390	18
202306050312	馬連	2 - 8	5980	21
202306050312	ワイド	2 - 8 2 - 16 8 - 16	1,680 1,940 760	20 24 8
202306050312	馬単	2 → 8	15480	62
202306050312	三連複	2 - 8 - 16	11930	43
202306050312	三連単	2 → 8 → 16	75280	275
202306050401	単勝	11	740	4
202306050401	複勝	11 15 8	230 420 170	4 6 2
202306050401	枠連	6 - 8	1250	5
202306050401	馬連	11 - 15	5740	17
202306050401	ワイド	11 - 15 8 - 11 8 - 15	1,500 610 780	15 6 10
202306050401	馬単	11 → 15	10210	31
202306050401	三連複	8 - 11 - 15	6980	21
202306050401	三連単	11 → 15 → 8	43230	123
202306050402	単勝	5	300	2
202306050402	複勝	5 10 11	140 120 320	2 1 7
202306050402	枠連	3 - 5	280	1
202306050402	馬連	5 - 10	400	1
202306050402	ワイド	5 - 10 5 - 11 10 - 11	170 1,060 670	1 16 8
202306050402	馬単	5 → 10	870	2
202306050402	三連複	5 - 10 - 11	2310	6
202306050402	三連単	5 → 10 → 11	8000	17
202306050403	単勝	11	170	1
202306050403	複勝	11 1 4	110 340 210	1 5 4
202306050403	枠連	1 - 8	2250	7
202306050403	馬連	1 - 11	1970	5
202306050403	ワイド	1 - 11 4 - 11 1 - 4	700 360 2,150	7 3 21
202306050403	馬単	11 → 1	2840	9
202306050403	三連複	1 - 4 - 11	4280	13
202306050403	三連単	11 → 1 → 4	14610	47
202306050404	単勝	3	1570	7
202306050404	複勝	3 5 7	420 390 590	7 6 8
202306050404	枠連	3 - 4	1120	4
202306050404	馬連	3 - 5	5620	25
202306050404	ワイド	3 - 5 3 - 7 5 - 7	1,820 3,110 3,120	25 38 39
202306050404	馬単	3 → 5	10950	47
202306050404	三連複	3 - 5 - 7	30380	106
202306050404	三連単	3 → 5 → 7	162990	539
202306050405	単勝	13	1430	5
202306050405	複勝	13 16 3	310 390 130	5 8 1
202306050405	枠連	7 - 8	1530	5
202306050405	馬連	13 - 16	8390	26
202306050405	ワイド	13 - 16 3 - 13 3 - 16	2,140 650 1,030	25 4 12
202306050405	馬単	13 → 16	14070	43
202306050405	三連複	3 - 13 - 16	6550	20
202306050405	三連単	13 → 16 → 3	70090	202
202306050406	単勝	10	340	2
202306050406	複勝	10 12 8	130 130 140	1 2 3
202306050406	枠連	5 - 6	570	1
202306050406	馬連	10 - 12	550	1
202306050406	ワイド	10 - 12 8 - 10 8 - 12	250 280 350	1 2 3
202306050406	馬単	10 → 12	1190	2
202306050406	三連複	8 - 10 - 12	990	2
202306050406	三連単	10 → 12 → 8	4200	3
202306050407	単勝	15	340	1
202306050407	複勝	15 14 1	190 300 1,240	2 5 14
202306050407	枠連	7 - 8	870	3
202306050407	馬連	14 - 15	1990	5
202306050407	ワイド	14 - 15 1 - 15 1 - 14	950 5,300 5,750	8 56 59
202306050407	馬単	15 → 14	3620	10
202306050407	三連複	1 - 14 - 15	34510	110
202306050407	三連単	15 → 14 → 1	128140	430
202306050408	単勝	10	480	3
202306050408	複勝	10 9 11	140 130 160	2 1 3
202306050408	枠連	7 - 8	310	1
202306050408	馬連	9 - 10	640	1
202306050408	ワイド	9 - 10 10 - 11 9 - 11	270 480 320	1 5 2
202306050408	馬単	10 → 9	1480	3
202306050408	三連複	9 - 10 - 11	960	1
202306050408	三連単	10 → 9 → 11	4870	6
202306050409	単勝	7	1740	7
202306050409	複勝	7 3 10	380 190 160	7 3 2
202306050409	枠連	3 - 5	1640	7
202306050409	馬連	3 - 7	4300	18
202306050409	ワイド	3 - 7 7 - 10 3 - 10	1,370 1,160 450	21 14 3
202306050409	馬単	7 → 3	11590	43
202306050409	三連複	3 - 7 - 10	5160	17
202306050409	三連単	7 → 3 → 10	46340	172
202306050410	単勝	6	1850	7
202306050410	複勝	6 1 11	690 630 600	6 5 4
202306050410	枠連	1 - 4	10950	24
202306050410	馬連	1 - 6	13890	32
202306050410	ワイド	1 - 6 6 - 11 1 - 11	3,070 2,370 1,450	30 20 15
202306050410	馬単	6 → 1	34420	67
202306050410	三連複	1 - 6 - 11	28970	72
202306050410	三連単	6 → 1 → 11	266230	493
202306050411	単勝	3	480	2
202306050411	複勝	3 13 2	220 780 370	2 10 7
202306050411	枠連	2 - 7	1650	6
202306050411	馬連	3 - 13	12250	45
202306050411	ワイド	3 - 13 2 - 3 2 - 13	4,100 1,220 4,950	48 14 57
202306050411	馬単	3 → 13	18370	74
202306050411	三連複	2 - 3 - 13	36830	127
202306050411	三連単	3 → 13 → 2	187120	667
202306050412	単勝	5	2340	7
202306050412	複勝	5 4 9	380 140 400	6 1 7
202306050412	枠連	4 - 5	2900	13
202306050412	馬連	4 - 5	2900	11
202306050412	ワイド	4 - 5 5 - 9 4 - 9	870 2,850 980	10 31 12
202306050412	馬単	5 → 4	8400	30
202306050412	三連複	4 - 5 - 9	10170	39
202306050412	三連単	5 → 4 → 9	72570	240
202306050501	単勝	3	210	1
202306050501	複勝	3 12 6	110 180 170	1 4 3
202306050501	枠連	2 - 6	270	1
202306050501	馬連	3 - 12	900	3
202306050501	ワイド	3 - 12 3 - 6 6 - 12	330 260 650	3 2 8
202306050501	馬単	3 → 12	1320	5
202306050501	三連複	3 - 6 - 12	1400	5
202306050501	三連単	3 → 12 → 6	6260	14
202306050502	単勝	4	560	4
202306050502	複勝	4 15 10	220 260 490	4 5 7
202306050502	枠連	2 - 8	1460	8
202306050502	馬連	4 - 15	1440	6
202306050502	ワイド	4 - 15 4 - 10 10 - 15	610 1,140 1,950	7 14 22
202306050502	馬単	4 → 15	3180	15
202306050502	三連複	4 - 10 - 15	8470	30
202306050502	三連単	4 → 15 → 10	43570	154
202306050503	単勝	14	370	2
202306050503	複勝	14 10 3	140 160 200	1 3 4
202306050503	枠連	5 - 7	340	1
202306050503	馬連	10 - 14	660	1
202306050503	ワイド	10 - 14 3 - 14 3 - 10	310 480 550	1 4 6
202306050503	馬単	14 → 10	1630	5
202306050503	三連複	3 - 10 - 14	1360	2
202306050503	三連単	14 → 10 → 3	7700	9
202306050504	単勝	10	430	3
202306050504	複勝	10 2 8	140 120 130	3 1 2
202306050504	枠連	1 - 5	430	1
202306050504	馬連	2 - 10	640	2
202306050504	ワイド	2 - 10 8 - 10 2 - 8	260 270 210	2 3 1
202306050504	馬単	10 → 2	1440	4
202306050504	三連複	2 - 8 - 10	550	1
202306050504	三連単	10 → 2 → 8	3610	3
202306050505	単勝	7	580	2
202306050505	複勝	7 16 8	190 230 420	2 3 5
202306050505	枠連	4 - 8	1100	4
202306050505	馬連	7 - 16	1610	4
202306050505	ワイド	7 - 16 7 - 8 8 - 16	670 1,590 1,720	5 13 16
202306050505	馬単	7 → 16	3080	11
202306050505	三連複	7 - 8 - 16	11290	30
202306050505	三連単	7 → 16 → 8	47200	128
202306050506	単勝	15	1530	6
202306050506	複勝	15 11 13	230 190 120	4 3 1
202306050506	枠連	6 - 8	1790	8
202306050506	馬連	11 - 15	4610	15
202306050506	ワイド	11 - 15 13 - 15 11 - 13	1,320 540 360	15 3 2
202306050506	馬単	15 → 11	10270	38
202306050506	三連複	11 - 13 - 15	3230	8
202306050506	三連単	15 → 11 → 13	35290	108
202306050507	単勝	12	2500	7
202306050507	複勝	12 11 6	450 140 240	7 1 4
202306050507	枠連	6 - 6	2750	10
202306050507	馬連	11 - 12	2600	7
202306050507	ワイド	11 - 12 6 - 12 6 - 11	1,000 2,980 610	9 33 3
202306050507	馬単	12 → 11	7390	22
202306050507	三連複	6 - 11 - 12	7470	21
202306050507	三連単	12 → 11 → 6	60890	176
202306050508	単勝	5	750	3
202306050508	複勝	5 15 1	180 110 260	3 1 5
202306050508	枠連	3 - 8	620	2
202306050508	馬連	5 - 15	710	2
202306050508	ワイド	5 - 15 1 - 5 1 - 15	300 990 500	2 12 4
202306050508	馬単	5 → 15	2130	7
202306050508	三連複	1 - 5 - 15	2350	7
202306050508	三連単	5 → 15 → 1	15100	42
202306050509	単勝	13	360	2
202306050509	複勝	13 4 7	190 470 340	2 8 7
202306050509	枠連	2 - 7	3460	13
202306050509	馬連	4 - 13	3040	13
202306050509	ワイド	4 - 13 7 - 13 4 - 7	1,060 690 2,560	12 3 32
202306050509	馬単	13 → 4	4020	14
202306050509	三連複	4 - 7 - 13	9840	32
202306050509	三連単	13 → 4 → 7	34500	96
202306050510	単勝	7	430	1
202306050510	複勝	7 10 13	220 380 1,280	2 6 14
202306050510	枠連	4 - 5	1620	6
202306050510	馬連	7 - 10	3700	9
202306050510	ワイド	7 - 10 7 - 13 10 - 13	1,510 5,310 11,240	12 68 101
202306050510	馬単	7 → 10	6830	17
202306050510	三連複	7 - 10 - 13	68610	238
202306050510	三連単	7 → 10 → 13	289230	1041
202306050511	単勝	6	520	1
202306050511	複勝	6 2 5	190 500 280	1 9 6
202306050511	枠連	1 - 3	1940	7
202306050511	馬連	2 - 6	5720	23
202306050511	ワイド	2 - 6 5 - 6 2 - 5	1,770 650 2,980	21 2 40
202306050511	馬単	6 → 2	9520	40
202306050511	三連複	2 - 5 - 6	15330	48
202306050511	三連単	6 → 2 → 5	75450	232
202306050512	単勝	10	630	4
202306050512	複勝	10 12 2	230 190 500	4 1 8
202306050512	枠連	5 - 6	1670	7
202306050512	馬連	10 - 12	2220	5
202306050512	ワイド	10 - 12 2 - 10 2 - 12	900 2,280 1,500	5 30 14
202306050512	馬単	10 → 12	4660	12
202306050512	三連複	2 - 10 - 12	13700	43
202306050512	三連単	10 → 12 → 2	70780	224
202306050601	単勝	14	170	1
202306050601	複勝	14 16 12	110 1,820 410	1 12 7
202306050601	枠連	7 - 8	3010	10
202306050601	馬連	14 - 16	9260	26
202306050601	ワイド	14 - 16 12 - 14 12 - 16	3,190 700 15,160	31 6 63
202306050601	馬単	14 → 16	12240	34
202306050601	三連複	12 - 14 - 16	34860	75
202306050601	三連単	14 → 16 → 12	146290	313
202306050602	単勝	15	4620	11
202306050602	複勝	15 11 6	710 3,150 720	9 14 10
202306050602	枠連	6 - 8	14550	25
202306050602	馬連	11 - 15	171100	98
202306050602	ワイド	11 - 15 6 - 15 6 - 11	39,460 11,390 24,250	98 71 91
202306050602	馬単	15 → 11	350030	187
202306050602	三連複	6 - 11 - 15	875940	401
202306050602	三連単	15 → 11 → 6	17649380	2649
202306050603	単勝	1	130	1
202306050603	複勝	1 16 2	100 180 180	1 3 4
202306050603	枠連	1 - 8	420	2
202306050603	馬連	1 - 16	590	2
202306050603	ワイド	1 - 16 1 - 2 2 - 16	260 360 790	2 4 10
202306050603	馬単	1 → 16	770	2
202306050603	三連複	1 - 2 - 16	1290	4
202306050603	三連単	1 → 16 → 2	3590	7
202306050604	単勝	4	200	1
202306050604	複勝	4 11 10	110 130 270	1 2 6
202306050604	枠連	4 - 7	350	1
202306050604	馬連	4 - 11	420	1
202306050604	ワイド	4 - 11 4 - 10 10 - 11	220 800 800	1 9 10
202306050604	馬単	4 → 11	590	1
202306050604	三連複	4 - 10 - 11	2300	5
202306050604	三連単	4 → 11 → 10	5740	10
202306050605	単勝	9	410	2
202306050605	複勝	9 16 12	150 260 130	2 5 1
202306050605	枠連	5 - 8	1920	9
202306050605	馬連	9 - 16	2370	8
202306050605	ワイド	9 - 16 9 - 12 12 - 16	830 270 650	10 1 6
202306050605	馬単	9 → 16	3390	11
202306050605	三連複	9 - 12 - 16	2200	3
202306050605	三連単	9 → 16 → 12	12430	23
202306050606	単勝	10	600	4
202306050606	複勝	10 7 9	240 1,030 510	4 9 6
202306050606	枠連	4 - 5	4160	14
202306050606	馬連	7 - 10	15110	34
202306050606	ワイド	7 - 10 9 - 10 7 - 9	3,820 1,550 5,910	33 15 50
202306050606	馬単	10 → 7	20410	54
202306050606	三連複	7 - 9 - 10	61380	130
202306050606	三連単	10 → 7 → 9	369320	715
202306050607	単勝	8	390	1
202306050607	複勝	8 17 5	200 390 340	1 8 7
202306050607	枠連	4 - 8	1060	5
202306050607	馬連	8 - 17	2770	14
202306050607	ワイド	8 - 17 5 - 8 5 - 17	1,050 1,060 3,010	15 16 32
202306050607	馬単	8 → 17	4360	13
202306050607	三連複	5 - 8 - 17	12290	45
202306050607	三連単	8 → 17 → 5	54510	214
202306050608	単勝	3	370	2
202306050608	複勝	3 14 12	150 200 170	2 5 3
202306050608	枠連	2 - 8	1270	5
202306050608	馬連	3 - 14	1380	6
202306050608	ワイド	3 - 14 3 - 12 12 - 14	530 370 610	7 1 8
202306050608	馬単	3 → 14	2340	9
202306050608	三連複	3 - 12 - 14	1570	4
202306050608	三連単	3 → 14 → 12	9200	18
202306050609	単勝	6	320	2
202306050609	複勝	6 5 8	120 130 120	2 3 1
202306050609	枠連	5 - 6	740	3
202306050609	馬連	5 - 6	700	3
202306050609	ワイド	5 - 6 6 - 8 5 - 8	240 200 250	2 1 3
202306050609	馬単	6 → 5	1340	4
202306050609	三連複	5 - 6 - 8	530	1
202306050609	三連単	6 → 5 → 8	3640	6
202306050610	単勝	2	210	1
202306050610	複勝	2 8 1	110 180 130	1 5 2
202306050610	枠連	2 - 7	710	2
202306050610	馬連	2 - 8	930	3
202306050610	ワイド	2 - 8 1 - 2 1 - 8	300 170 450	3 1 7
202306050610	馬単	2 → 8	1410	4
202306050610	三連複	1 - 2 - 8	690	2
202306050610	三連単	2 → 8 → 1	3750	8
202306050611	単勝	13	890	6
202306050611	複勝	13 7 8	260 180 250	5 2 4
202306050611	枠連	5 - 8	890	2
202306050611	馬連	7 - 13	2540	11
202306050611	ワイド	7 - 13 8 - 13 7 - 8	980 1,140 910	14 18 9
202306050611	馬単	13 → 7	5690	26
202306050611	三連複	7 - 8 - 13	6620	25
202306050611	三連単	13 → 7 → 8	48130	197
202306050612	単勝	13	520	3
202306050612	複勝	13 9 3	210 310 290	3 6 5
202306050612	枠連	6 - 8	700	2
202306050612	馬連	9 - 13	2560	10
202306050612	ワイド	9 - 13 3 - 13 3 - 9	820 910 1,720	10 11 20
202306050612	馬単	13 → 9	3880	13
202306050612	三連複	3 - 9 - 13	7710	27
202306050612	三連単	13 → 9 → 3	35440	121
202306050701	単勝	5	340	2
202306050701	複勝	5 3 4	170 800 220	2 9 4
202306050701	枠連	2 - 3	580	3
202306050701	馬連	3 - 5	6640	21
202306050701	ワイド	3 - 5 4 - 5 3 - 4	1,920 400 4,300	22 4 38
202306050701	馬単	5 → 3	8400	28
202306050701	三連複	3 - 4 - 5	14530	40
202306050701	三連単	5 → 3 → 4	83930	228
202306050702	単勝	15	330	1
202306050702	複勝	15 1 4	140 170 160	1 3 2
202306050702	枠連	1 - 8	1450	7
202306050702	馬連	1 - 15	1490	5
202306050702	ワイド	1 - 15 4 - 15 1 - 4	510 320 450	3 1 2
202306050702	馬単	15 → 1	2310	5
202306050702	三連複	1 - 4 - 15	1540	1
202306050702	三連単	15 → 1 → 4	7440	6
202306050703	単勝	15	290	2
202306050703	複勝	15 9 1	120 160 120	1 3 2
202306050703	枠連	5 - 8	860	4
202306050703	馬連	9 - 15	1160	4
202306050703	ワイド	9 - 15 1 - 15 1 - 9	340 210 240	4 1 2
202306050703	馬単	15 → 9	1900	8
202306050703	三連複	1 - 9 - 15	860	1
202306050703	三連単	15 → 9 → 1	5190	9
202306050704	単勝	9	340	2
202306050704	複勝	9 5 2	130 110 140	2 1 3
202306050704	枠連	3 - 5	420	1
202306050704	馬連	5 - 9	450	1
202306050704	ワイド	5 - 9 2 - 9 2 - 5	210 340 250	1 5 2
202306050704	馬単	9 → 5	1000	3
202306050704	三連複	2 - 5 - 9	640	1
202306050704	三連単	9 → 5 → 2	3200	4
202306050705	単勝	12	350	1
202306050705	複勝	12 1 2	160 600 220	1 8 3
202306050705	枠連	1 - 6	810	3
202306050705	馬連	1 - 12	5020	20
202306050705	ワイド	1 - 12 2 - 12 1 - 2	1,470 710 3,120	19 7 32
202306050705	馬単	12 → 1	7180	35
202306050705	三連複	1 - 2 - 12	12830	45
202306050705	三連単	12 → 1 → 2	56920	195
202306050706	単勝	12	1060	5
202306050706	複勝	12 8 1	330 360 2,460	5 6 14
202306050706	枠連	4 - 6	1240	6
202306050706	馬連	8 - 12	5850	20
202306050706	ワイド	8 - 12 1 - 12 1 - 8	1,920 13,690 15,810	21 73 80
202306050706	馬単	12 → 8	11050	40
202306050706	三連複	1 - 8 - 12	174130	248
202306050706	三連単	12 → 8 → 1	795480	1163
202306050707	単勝	13	360	2
202306050707	複勝	13 6 14	130 510 150	1 8 2
202306050707	枠連	4 - 7	2680	10
202306050707	馬連	6 - 13	5880	19
202306050707	ワイド	6 - 13 13 - 14 6 - 14	1,510 280 1,050	19 1 10
202306050707	馬単	13 → 6	8870	27
202306050707	三連複	6 - 13 - 14	3300	6
202306050707	三連単	13 → 6 → 14	31840	83
202306050708	単勝	5	1220	6
202306050708	複勝	5 1 10	390 410 320	6 7 5
202306050708	枠連	1 - 3	3930	15
202306050708	馬連	1 - 5	15740	44
202306050708	ワイド	1 - 5 5 - 10 1 - 10	3,990 1,680 1,670	41 22 21
202306050708	馬単	5 → 1	26120	76
202306050708	三連複	1 - 5 - 10	28870	91
202306050708	三連単	5 → 1 → 10	247830	713
202306050709	単勝	7	1410	6
202306050709	複勝	7 6 4	440 390 560	7 5 9
202306050709	枠連	3 - 4	9890	27
202306050709	馬連	6 - 7	9060	31
202306050709	ワイド	6 - 7 4 - 7 4 - 6	2,170 2,510 3,980	26 29 39
202306050709	馬単	7 → 6	17540	63
202306050709	三連複	4 - 6 - 7	40480	112
202306050709	三連単	7 → 6 → 4	243240	634
202306050710	単勝	3	200	1
202306050710	複勝	3 9 1	120 200 230	1 3 5
202306050710	枠連	3 - 7	790	2
202306050710	馬連	3 - 9	780	2
202306050710	ワイド	3 - 9 1 - 3 1 - 9	370 390 970	2 3 14
202306050710	馬単	3 → 9	1090	3
202306050710	三連複	1 - 3 - 9	2160	5
202306050710	三連単	3 → 9 → 1	5590	9
202306050711	単勝	10	460	3
202306050711	複勝	10 4 7	160 130 1,100	3 1 11
202306050711	枠連	2 - 5	600	2
202306050711	馬連	4 - 10	550	2
202306050711	ワイド	4 - 10 7 - 10 4 - 7	250 4,230 2,920	2 34 27
202306050711	馬単	10 → 4	1350	5
202306050711	三連複	4 - 7 - 10	12540	32
202306050711	三連単	10 → 4 → 7	51090	126
202306050712	単勝	2	450	1
202306050712	複勝	2 8 10	210 200 450	4 3 8
202306050712	枠連	1 - 4	850	2
202306050712	馬連	2 - 8	1420	2
202306050712	ワイド	2 - 8 2 - 10 8 - 10	600 1,620 1,670	4 22 23
202306050712	馬単	2 → 8	2530	2
202306050712	三連複	2 - 8 - 10	8440	28
202306050712	三連単	2 → 8 → 10	37880	99
202306050801	単勝	4	470	3
202306050801	複勝	4 10 7	130 110 180	2 1 4
202306050801	枠連	2 - 5	480	2
202306050801	馬連	4 - 10	470	2
202306050801	ワイド	4 - 10 4 - 7 7 - 10	210 660 390	2 8 4
202306050801	馬単	4 → 10	1120	4
202306050801	三連複	4 - 7 - 10	1360	4
202306050801	三連単	4 → 10 → 7	5850	13
202306050802	単勝	4	170	1
202306050802	複勝	4 2 12	110 150 120	1 4 2
202306050802	枠連	1 - 2	540	3
202306050802	馬連	2 - 4	610	3
202306050802	ワイド	2 - 4 4 - 12 2 - 12	270 210 360	3 1 6
202306050802	馬単	4 → 2	810	3
202306050802	三連複	2 - 4 - 12	680	2
202306050802	三連単	4 → 2 → 12	2360	4
202306050803	単勝	9	220	2
202306050803	複勝	9 3 16	110 110 280	1 2 6
202306050803	枠連	2 - 5	190	1
202306050803	馬連	3 - 9	240	1
202306050803	ワイド	3 - 9 9 - 16 3 - 16	160 670 610	1 7 6
202306050803	馬単	9 → 3	470	2
202306050803	三連複	3 - 9 - 16	1350	3
202306050803	三連単	9 → 3 → 16	3740	9
202306050804	単勝	8	530	3
202306050804	複勝	8 6 12	400 430 590	2 3 4
202306050804	枠連	3 - 4	1170	5
202306050804	馬連	6 - 8	1100	4
202306050804	ワイド	6 - 8 8 - 12 6 - 12	410 610 570	4 8 7
202306050804	馬単	8 → 6	2400	9
202306050804	三連複	6 - 8 - 12	2420	8
202306050804	三連単	8 → 6 → 12	11900	39
202306050805	単勝	3	490	2
202306050805	複勝	3 4 9	200 330 730	2 5 10
202306050805	枠連	2 - 2	3030	13
202306050805	馬連	3 - 4	3160	11
202306050805	ワイド	3 - 4 3 - 9 4 - 9	1,220 2,890 4,690	12 30 42
202306050805	馬単	3 → 4	5160	17
202306050805	三連複	3 - 4 - 9	30930	89
202306050805	三連単	3 → 4 → 9	120900	359
202306050806	単勝	12	150	1
202306050806	複勝	12 9 3	110 150 650	1 2 9
202306050806	枠連	5 - 7	440	1
202306050806	馬連	9 - 12	460	1
202306050806	ワイド	9 - 12 3 - 12 3 - 9	270 1,500 1,930	1 17 21
202306050806	馬単	12 → 9	590	1
202306050806	三連複	3 - 9 - 12	4820	15
202306050806	三連単	12 → 9 → 3	11210	37
202306050807	単勝	6	420	2
202306050807	複勝	6 16 8	160 160 290	2 1 5
202306050807	枠連	3 - 8	690	1
202306050807	馬連	6 - 16	770	1
202306050807	ワイド	6 - 16 6 - 8 8 - 16	390 830 870	2 8 9
202306050807	馬単	6 → 16	1890	5
202306050807	三連複	6 - 8 - 16	3400	7
202306050807	三連単	6 → 16 → 8	15210	29
202306050808	単勝	9	270	2
202306050808	複勝	9 8 11	210 1,110 300	2 7 3
202306050808	枠連	5 - 6	1040	3
202306050808	馬連	8 - 9	3060	5
202306050808	ワイド	8 - 9 9 - 11 8 - 11	970 300 1,340	7 3 14
202306050808	馬単	9 → 8	4640	11
202306050808	三連複	8 - 9 - 11	3310	8
202306050808	三連単	9 → 8 → 11	16140	39
202306050809	単勝	8	1310	6
202306050809	複勝	8 6 4	340 230 450	5 3 8
202306050809	枠連	4 - 5	1530	6
202306050809	馬連	6 - 8	3800	12
202306050809	ワイド	6 - 8 4 - 8 4 - 6	1,270 2,470 1,610	10 28 17
202306050809	馬単	8 → 6	8340	23
202306050809	三連複	4 - 6 - 8	14740	46
202306050809	三連単	8 → 6 → 4	106400	322
202306050810	単勝	10	300	1
202306050810	複勝	10 16 1	130 220 180	1 4 3
202306050810	枠連	5 - 8	630	2
202306050810	馬連	10 - 16	1300	4
202306050810	ワイド	10 - 16 1 - 10 1 - 16	560 440 740	5 2 9
202306050810	馬単	10 → 16	2050	6
202306050810	三連複	1 - 10 - 16	2140	4
202306050810	三連単	10 → 16 → 1	10100	16
202306050811	単勝	5	520	2
202306050811	複勝	5 16 4	230 240 330	3 5 7
202306050811	枠連	3 - 8	980	2
202306050811	馬連	5 - 16	2730	15
202306050811	ワイド	5 - 16 4 - 5 4 - 16	930 1,210 1,720	13 17 21
202306050811	馬単	5 → 16	4380	23
202306050811	三連複	4 - 5 - 16	8050	28
202306050811	三連単	5 → 16 → 4	42110	159
202306050812	単勝	16	700	4
202306050812	複勝	16 11 3	250 780 170	4 9 1
202306050812	枠連	6 - 8	1360	6
202306050812	馬連	11 - 16	9990	28
