race_id	horse_id	target	rank	tansho_odds	popularity	umaban	pred
202306050103	2021106068	0	4	4.1	2	10	0.13870956660694897
202306050103	2021101652	0	7	82.8	10	12	0.017700944877772132
202306050103	2021104631	0	8	187.7	11	13	0.002346133061621912
202306050103	2021100166	0	9	198.1	12	14	0.001950276946748608
202306050103	2021104856	0	10	75.5	9	15	0.008562655606824177
202306050103	2021105833	0	3	5.1	3	16	0.09103646943460929
202306050104	2021105784	0	9	5.2	3	1	0.41467328215221705
202306050104	2021101446	1	1	2.9	1	2	0.25833625763929907
202306050104	2021104180	0	15	163.0	13	3	0.001854078786189475
202306050104	2021106965	0	6	13.9	6	4	0.055776331021697996
202306050104	2021104528	0	11	222.2	15	5	0.002191181197171162
202306050104	2021104848	0	8	92.0	11	6	0.004191545909860546
202306050104	2021104256	0	7	126.2	12	7	0.0031113054383721888
202306050104	2021100579	0	3	5.1	2	8	0.16441298941495924
202306050104	2021106955	0	4	169.8	14	9	0.0021063127859158592
202306050104	2021106719	0	12	28.6	7	10	0.03607071897415098
202306050104	2021101530	0	5	11.1	5	11	0.07748108912682627
202306050104	2021102431	0	13	32.4	8	12	0.027026857813391494
202306050104	2021102166	0	10	401.7	16	13	0.0022167215222104212
202306050104	2021104004	0	2	5.9	4	14	0.17338687592978275
202306050104	2021100803	0	14	49.6	9	15	0.013445225555155862
202306050104	2021104084	0	16	56.4	10	16	0.010289767993423305
202306050105	2021101460	0	14	10.5	5	1	0.07615137681521104
202306050105	2021101188	0	13	43.8	10	2	0.02458231703852324
202306050105	2021106140	0	9	81.1	11	4	0.007166452858333773
202306050105	2021104665	1	1	5.2	2	5	0.1606507759346266
202306050105	2021101194	0	4	119.6	12	6	0.003944179926402672
202306050105	2021101014	0	7	16.3	8	7	0.06927107647813394
202306050105	2021110001	0	2	2.7	1	8	0.27225508815418614
202306050105	2021104548	0	5	10.0	4	9	0.0847375876577172
202306050105	2021102395	0	15	186.4	15	10	0.00197568182864935
202306050105	2021100115	0	12	31.7	9	11	0.02673435712750554
202306050105	2021104628	0	8	132.8	13	12	0.0032259022769747315
202306050105	2021103853	0	11	165.3	14	13	0.0023276471432114956
202306050105	2021105612	0	6	8.7	3	14	0.09851206107839715
202306050105	2021103271	0	10	11.6	7	15	0.05627081135316071
202306050105	2021101921	0	3	11.0	6	16	0.07851495281723085
202306050106	2021101625	0	13	9.0	5	1	0.08778081274722577
202306050106	2021107183	0	5	4.7	2	2	0.18692502093972996
202306050106	2021103324	0	11	222.8	15	3	0.0033558837072563946
202306050106	2021101301	0	4	24.3	8	4	0.030020210999060985
202306050106	2021100458	0	15	86.4	13	5	0.005244803192111894
202306050106	2021107266	0	6	70.9	12	6	0.007415589352521715
202306050106	2021100725	0	8	9.4	6	7	0.07144275033976027
202306050106	2021102243	0	12	46.9	9	8	0.05100319347508533
202306050106	2021101160	0	7	224.9	16	9	0.002015892561846079
202306050106	2021104394	0	14	70.7	11	10	0.006903204217114837
202306050106	2021107238	1	1	48.7	10	11	0.020129238976078517
202306050106	2021101747	0	16	5.5	3	12	0.1273414877553185
202306050106	2021104073	0	2	8.3	4	13	0.09991316510762432
202306050106	2021109072	0	10	17.8	7	14	0.06004530779038098
202306050106	2021106734	0	3	3.8	1	15	0.25895212357885344
202306050106	2021105945	0	9	106.0	14	16	0.0043505796028053285
202306050107	2020102872	0	14	36.5	11	1	0.02722633509247366
202306050107	2018106602	0	8	30.8	9	2	0.019832694379409266
202306050107	2017102990	0	15	74.5	14	3	0.003676514800421877
202306050107	2020104936	0	2	24.5	8	4	0.03128663977659898
202306050107	2017100141	0	7	74.0	13	5	0.005583101623356593
202306050107	2019104288	0	5	3.8	1	6	0.18817764337106013
202306050107	2020110012	0	9	24.1	7	7	0.027868535451883447
202306050107	2020104664	0	5	7.4	5	8	0.10924646127232328
202306050107	2020110035	0	12	5.4	3	9	0.13523042503057695
202306050107	2019107007	0	11	4.9	2	10	0.13649838163564276
202306050107	2020100272	1	1	117.5	15	11	0.008954674330631365
202306050107	2019102613	0	3	32.4	10	12	0.023946214774953355
202306050107	2020106260	0	13	6.3	4	13	0.1326728434307397
202306050107	2017100655	0	16	513.1	16	14	0.0012657315346177886
202306050107	2019104764	0	10	50.9	12	15	0.00868266952881204
202306050107	2019101165	0	4	12.2	6	16	0.07218721668676646
202306050108	2018106511	1	1	2.9	1	1	0.15897565792936105
202306050108	2016103252	0	9	12.3	5	2	0.06461813508057082
202306050108	2016100614	0	7	6.3	4	3	0.13537053162423104
202306050108	2015105573	0	11	104.2	13	4	0.004890187651849281
202306050108	2015110032	0	2	6.2	3	5	0.15434534974758193
202306050108	2018104266	0	10	15.1	7	6	0.044819673238336896
202306050108	2018100752	0	8	65.3	12	7	0.01220918934072536
202306050108	2019103152	0	6	21.2	9	8	0.030910732935378164
202306050108	2018103127	0	3	14.3	6	9	0.07604784570444774
202306050108	2015104512	0	4	5.1	2	10	0.31902280228237995
202306050108	2017101829	0	12	120.5	14	11	0.005833670658930653
202306050108	2018100827	0	13	52.2	10	12	0.022808537079167353
202306050108	2016104252	0	5	15.6	8	13	0.07477252930725471
202306050109	2021105557	1	1	1.8	1	1	0.41094363036279336
202306050109	2021105431	0	8	37.6	7	2	0.022376222571040518
202306050109	2021105552	0	5	52.0	8	3	0.01815668049343784
202306050109	2021104831	0	6	3.8	2	4	0.19960642379255053
202306050109	2021105578	0	7	4.7	3	5	0.0819031546734005
202306050109	2021101216	0	9	139.8	9	6	0.002866782364367285
202306050109	2021105475	0	3	20.0	4	7	0.045507783835714036
202306050109	2021106782	0	4	25.6	5	8	0.024234818940923004
202306050109	2021100629	0	2	25.8	6	9	0.02954933141353257
202306050110	2019104928	0	7	15.6	4	1	0.0520157569078943
202306050110	2020103127	1	1	1.7	1	2	0.46734743380638843
202306050110	2019104997	0	9	273.5	13	3	0.002329322232954703
202306050110	2019100072	0	6	28.9	7	4	0.03413224340793065
202306050110	2016102412	0	11	49.0	11	5	0.014462059326026074
202306050110	2018103133	0	15	108.7	12	6	0.004809218914110925
202306050110	2018103755	0	8	507.1	15	7	0.0014492689188239517
202306050110	2019105330	0	5	45.2	10	8	0.025892270221776956
202306050110	2020103289	0	4	28.8	6	9	0.030622423997746624
202306050110	2019100286	0	13	15.9	5	10	0.05241202174031515
202306050110	2020104567	0	3	3.9	2	11	0.18106670239728287
202306050110	2020102044	0	12	37.3	9	12	0.024179105058956714
202306050110	2020100189	0	10	32.3	8	13	0.021409807354502486
202306050110	2018106610	0	14	609.4	16	14	0.002047435839903631
202306050110	2018106368	0	16	326.0	14	15	0.002385821508313108
202306050110	2020102641	0	2	9.1	3	16	0.10160954572295854
202306050111	2020103466	0	5	2.8	1	1	0.19179815862016933
202306050111	2019105312	0	4	7.1	4	2	0.1372320807657938
202306050111	2018104778	0	15	226.3	15	3	0.0025983284685342075
202306050111	2016102201	0	9	40.8	11	4	0.01310206205834972
202306050111	2016100752	0	3	6.1	3	5	0.12071632000963811
202306050111	2016105526	0	8	59.5	12	6	0.02278916635178966
202306050111	2017105477	1	1	19.2	8	7	0.033167497216423994
202306050111	2018105343	0	12	262.0	16	8	0.00675002773178683
202306050111	2016102175	0	6	23.1	9	9	0.028296335575088833
202306050111	2018101348	0	7	9.8	5	10	0.0832951921369779
202306050111	2018106545	0	2	5.6	2	11	0.2330937221883327
202306050111	2018105131	0	13	17.7	7	12	0.0686400678927717
202306050111	2016104556	0	16	171.6	14	13	0.002109076034933006
202306050111	2018104803	0	10	74.7	13	14	0.012289755677065362
202306050111	2015101654	0	11	16.3	6	15	0.02440917770088258
202306050111	2019105792	0	14	32.5	10	16	0.03308400845368832
202306050112	2020106910	0	5	4.1	2	1	0.22065898599637712
202306050112	2018103485	0	10	69.2	14	2	0.004429842720768094
202306050112	2019102456	0	4	65.4	13	3	0.012173223504955663
202306050112	2019103120	0	2	35.9	10	4	0.022533021271017917
202306050112	2019100292	0	11	12.2	6	5	0.0847894256507731
202306050112	2019104868	0	9	148.7	16	6	0.006696295172559119
202306050112	2019101262	0	14	21.1	8	7	0.03634316291879383
202306050112	2019106076	0	16	3.3	1	8	0.24997532115525253
202306050112	2018100636	0	8	41.0	11	9	0.011323358418080083
202306050112	2018103957	0	7	10.7	5	10	0.07388375526228727
202306050112	2018105874	0	13	47.6	12	11	0.020513744740552835
202306050112	2019105238	0	6	30.8	9	12	0.029548173246935
202306050112	2019103897	0	3	9.1	4	13	0.0634865049415525
202306050112	2019101626	1	1	6.6	3	14	0.12583389946086035
202306050112	2018100433	0	12	12.6	7	15	0.026190733226611064
202306050112	2020106249	0	15	124.7	15	16	0.0032747497232781535
202306050201	2021103105	0	3	50.8	8	1	0.013662106583086123
202306050201	2021107336	0	12	149.6	11	2	0.001880073123599973
202306050201	2021107215	0	15	17.2	4	3	0.056668193337932465
202306050201	2021109068	0	9	547.8	16	4	0.0013903464344677129
202306050201	2021106922	0	11	444.7	13	5	0.001333124046574215
202306050201	2021103754	0	16	19.9	5	6	0.037519014051797445
202306050201	2021104516	0	7	139.1	10	7	0.0020231328755183323
202306050201	2021102107	0	10	78.0	9	8	0.005725236459387888
202306050201	2021103475	0	5	165.7	12	9	0.002155478982529368
202306050201	2021103219	1	1	1.1	1	10	0.5661523205949284
202306050201	2021103406	0	14	48.5	7	11	0.019212070133912254
202306050201	2021102026	0	13	537.2	15	12	0.0012575803439034976
202306050201	2021102774	0	4	33.7	6	13	0.023066034928428538
202306050201	2021107294	0	8	509.6	14	14	0.0013174733863250663
202306050201	2021100792	0	2	9.9	2	15	0.09001858957074715
202306050201	2021100675	0	6	15.6	3	16	0.08667148236118552
202306050202	2021100496	0	14	57.1	9	1	0.008611577595066292
202306050202	2021105043	0	7	27.2	8	2	0.04615274584347391
202306050202	2021106209	0	4	24.9	7	3	0.03490659072244038
202306050202	2021106961	0	9	357.3	14	4	0.0011608218139277306
202306050202	2021105258	0	8	74.4	12	5	0.005119964835654502
202306050202	2021106450	0	13	71.7	11	6	0.004906787543102197
202306050202	2021100003	0	11	102.0	13	7	0.0037776606256126385
202306050202	2021103912	1	1	10.2	5	8	0.08073472186987052
202306050202	2021104049	0	10	12.0	6	9	0.07418757026382597
202306050202	2021100761	0	2	4.2	2	10	0.19578593497391236
202306050202	2021101201	0	5	3.2	1	11	0.27901639701525033
202306050202	2021103481	0	12	69.3	10	12	0.00731329896707763
202306050202	2021102980	0	3	5.8	3	13	0.1817535739232667
202306050202	2021102195	0	15	732.5	16	14	0.0016600276765207746
202306050202	2021104490	0	6	6.8	4	15	0.11668046548056497
202306050202	2021106799	0	16	575.1	15	16	0.0012588342421557507
202306050203	2021107261	0	5	56.2	8	1	0.013405721252297245
202306050203	2021106211	1	1	1.5	1	2	0.49585429583378604
202306050203	2021106793	0	17	228.9	14	3	0.0017654332500601985
202306050203	2021105061	0	8	84.2	9	4	0.008935476095847593
202306050203	2021101266	0	12	145.1	12	5	0.0025505511098092974
202306050203	2021105590	0	11	15.8	5	6	0.08924809414945217
202306050203	2021101395	0	13	130.9	11	7	0.006543526487615404
202306050203	2021101178	0	15	635.2	17	8	0.0011991305693863823
202306050203	2021105492	0	7	11.4	4	9	0.0964303509309957
202306050203	2021103128	0	10	171.1	13	10	0.0031765405253239712
202306050203	2021106824	0	14	419.2	16	11	0.0012483915070001252
202306050203	2021105271	0	2	5.6	2	12	0.19682840406978158
202306050203	2021106308	0	6	29.2	6	13	0.03339802770190505
202306050203	2021106107	0	16	328.1	15	14	0.0018701728455322408
202306050203	2021103345	0	3	96.1	10	15	0.0056012172773629324
202306050203	2021103525	0	9	33.3	7	16	0.02139360899507908
202306050203	2021103341	0	18	636.8	18	17	0.0017202106323495454
202306050203	2021105496	0	4	8.7	3	18	0.14513246240900185
202306050204	2021103894	0	5	26.4	7	1	0.024929547843536272
202306050204	2021104303	0	4	67.0	12	2	0.0090038652652323
202306050204	2021107152	0	6	128.4	14	3	0.002930472843765671
202306050204	2021101299	0	3	8.0	3	4	0.09053782198058123
202306050204	2021100475	0	13	41.3	9	5	0.025255322950673495
202306050204	2021103588	1	1	12.1	6	6	0.08847313409140058
202306050204	2021106966	0	12	50.8	11	8	0.03904452103339327
202306050204	2021102890	0	7	3.0	1	9	0.24984025076804428
202306050204	2021100723	0	14	40.6	8	10	0.022413590944747225
202306050204	2021107378	0	11	41.6	10	11	0.03530509135100799
202306050204	2021102589	0	2	10.4	5	12	0.09902018987968844
202306050204	2021100760	0	10	8.2	4	13	0.09311495562244951
202306050204	2021107222	0	15	167.2	15	14	0.0017662635003575613
202306050204	2021102326	0	8	3.7	2	15	0.24586438750035375
202306050204	2021103332	0	9	119.0	13	16	0.004598169268840494
202306050205	2021105419	0	9	49.8	13	1	0.04905984486929763
202306050205	2021105361	0	3	5.2	3	2	0.11180666379008343
202306050205	2021104559	0	7	120.0	15	3	0.0048225743748609076
202306050205	2021105268	0	12	14.1	5	4	0.06777244151383204
202306050205	2021103470	0	13	24.8	10	5	0.034572038953021654
202306050205	2021106794	0	14	23.3	9	6	0.03661898109294857
202306050205	2021107302	0	15	187.8	16	7	0.002143218419137438
202306050205	2021105695	0	2	9.9	4	8	0.09159569515853475
202306050205	2021103024	0	16	30.0	11	9	0.027214300019684088
202306050205	2021103233	0	11	19.6	8	10	0.06317031792473456
202306050205	2021105035	0	6	17.9	7	11	0.07565965057380346
202306050205	2021105799	1	1	4.4	2	12	0.21881387318276582
202306050205	2021106766	0	4	4.3	1	13	0.20635914538861724
202306050205	2021106765	0	8	70.4	14	14	0.00627588446476945
202306050205	2021103004	0	10	37.8	12	15	0.02456245041329497
202306050205	2021103281	0	5	14.6	6	16	0.08486448716281976
202306050206	2021100895	0	6	6.3	4	1	0.18924524162831274
202306050206	2021103118	0	12	49.9	10	2	0.017102899527831266
202306050206	2021104050	0	13	115.1	12	3	0.003877133831795116
202306050206	2021103706	0	9	91.6	11	4	0.007519551101559824
202306050206	2021110109	1	1	7.3	5	5	0.10309234970493271
202306050206	2021100060	0	11	222.0	13	6	0.002475041898951199
202306050206	2021106033	0	7	24.2	8	7	0.03871739003425752
202306050206	2021105111	0	5	9.8	7	8	0.09433625016931525
202306050206	2021105606	0	2	8.0	6	9	0.14432986580968252
202306050206	2021101189	0	10	4.3	1	10	0.20552803478728254
202306050206	2021102280	0	4	6.2	3	11	0.13361817572198753
202306050206	2021110069	0	8	6.2	2	12	0.15319196367125712
202306050206	2021103342	0	3	29.0	9	13	0.032614157290853894
202306050207	2020106637	0	4	5.3	3	1	0.12880713413875436
202306050207	2020103221	0	7	30.6	8	2	0.022094577333060188
202306050207	2019102013	0	11	395.9	11	3	0.0015632210829315545
202306050207	2019106677	0	8	10.9	5	4	0.11638582923528466
202306050207	2019105314	0	5	24.2	7	5	0.029387628847958633
202306050207	2016105014	0	10	139.2	10	6	0.003358323881840577
202306050207	2020101228	0	9	14.9	6	7	0.05679292521719747
202306050207	2020103888	1	1	2.2	1	8	0.3489613156196053
202306050207	2020101341	0	2	39.7	9	9	0.02638426093803794
202306050207	2020104134	0	3	8.8	4	10	0.08849741768083254
202306050207	2020102668	0	6	4.1	2	11	0.1847017832740499
202306050208	2019100796	0	9	12.1	5	1	0.06311002506940933
202306050208	2018105301	0	2	3.9	2	2	0.1302518627032516
202306050208	2019104808	0	5	18.4	7	3	0.04841563584786536
202306050208	2019105808	0	10	33.6	9	4	0.03836501275479132
202306050208	2017106232	0	6	203.4	10	5	0.0015644095517213707
202306050208	2017105720	0	11	359.1	12	6	0.001176433175097637
202306050208	2020110095	0	7	4.8	3	7	0.15076850203584632
202306050208	2018104558	1	1	2.6	1	8	0.2742258961765368
202306050208	2018105908	0	12	255.8	11	9	0.0025358755603052505
202306050208	2017105339	0	8	8.5	4	10	0.10201507374438298
202306050208	2019105421	0	3	21.5	8	11	0.0468241726566478
202306050208	2018104732	0	4	15.2	6	12	0.044070294183517496
202306050209	2019103010	0	2	154.0	15	1	0.002184390649686893
202306050209	2019109094	0	8	5.8	2	2	0.10794360455228844
202306050209	2019101903	0	14	6.3	5	3	0.12127615120699274
202306050209	2018100756	0	13	43.4	11	4	0.02163794028199864
202306050209	2020101827	1	1	6.0	3	5	0.12475182528985145
202306050209	2020100056	0	15	48.9	12	6	0.01700998095950159
202306050209	2020100607	0	11	6.2	4	7	0.12536774574206297
202306050209	2020106706	0	12	23.2	9	8	0.043402981625636675
202306050209	2018104347	0	5	87.8	13	9	0.005648749182486199
202306050209	2018105183	0	4	13.8	7	10	0.046758975075020554
202306050209	2018110037	0	6	8.8	6	11	0.0650232657722873
202306050209	2020101419	0	7	5.2	1	12	0.14241954517490996
202306050209	2019100214	0	10	15.9	8	13	0.055755130833750714
202306050209	2017103105	0	9	108.4	14	14	0.004285854227911601
202306050209	2020100443	0	3	23.5	10	15	0.02747256321657364
202306050210	2018102196	0	11	25.1	9	1	0.0247714905513139
202306050210	2020105939	0	2	4.8	3	2	0.12343748089414049
202306050210	2018104346	0	12	210.4	15	3	0.0018266562640983568
202306050210	2018101075	0	3	94.7	13	4	0.005072149436868609
202306050210	2018100821	0	10	45.2	11	5	0.014880998447075024
202306050210	2018101245	0	16	224.2	16	6	0.0020287618953049274
202306050210	2017105506	0	4	10.0	5	7	0.0699849365443438
202306050210	2019105634	0	5	12.6	6	8	0.04840497176338099
202306050210	2018103391	0	13	7.2	4	9	0.08454932247007634
202306050210	2017104056	0	8	19.9	7	10	0.03450103410582863
202306050210	2020105835	0	6	3.4	1	11	0.3200343988489434
202306050210	2019102593	0	15	41.4	10	12	0.028605416459884635
202306050210	2019101736	0	14	159.9	14	13	0.0019706963284304804
202306050210	2019103004	0	9	24.3	8	14	0.028950505332305188
202306050210	2017103607	0	7	61.4	12	15	0.00659484312739762
202306050210	2019101324	1	1	4.6	2	16	0.16440977717861632
202306050211	2017106720	0	4	7.2	4	1	0.09579874249392911
202306050211	2018103515	0	2	2.3	1	2	0.3707378878722924
202306050211	2017100367	0	8	83.1	10	3	0.006137216738324307
202306050211	2018110050	0	5	8.2	5	4	0.11154995692765679
202306050211	2017103005	0	3	32.9	7	5	0.018018596070036204
202306050211	2017106087	0	6	4.3	2	6	0.19279687042818333
202306050211	2015100822	0	10	93.4	11	7	0.004703587961757086
202306050211	2019105658	1	1	6.2	3	8	0.10552962282728874
202306050211	2019100765	0	11	37.7	9	9	0.016404344129426724
202306050211	2016110119	0	9	33.1	8	10	0.017371373780125068
202306050211	2019100450	0	7	16.1	6	11	0.04902458045973156
202306050212	2018102120	0	10	8.8	4	1	0.10441255861435707
202306050212	2017103575	0	4	56.4	12	2	0.008209301620644177
202306050212	2020100914	0	11	9.6	5	3	0.06500274768122005
202306050212	2019100938	0	5	28.9	9	4	0.0288127499250715
202306050212	2020102731	0	3	5.1	3	5	0.14304045879442684
202306050212	2019103600	0	15	4.3	1	6	0.17162520078705193
202306050212	2018103057	0	13	135.3	15	7	0.003482582248115641
202306050212	2018105762	0	2	11.2	6	8	0.06080984889265461
202306050212	2019106139	0	14	169.2	16	9	0.0022510191745400946
202306050212	2020105246	0	7	12.4	7	10	0.07595903581379726
202306050212	2019103136	1	1	4.4	2	11	0.20559227304216843
202306050212	2019100055	0	16	42.2	11	12	0.028739084728120493
202306050212	2019100800	0	8	16.4	8	13	0.048822408277480495
202306050212	2017101562	0	12	71.5	14	14	0.006255752339830373
202306050212	2017110156	0	6	29.9	10	15	0.018439519291294507
202306050212	2019102827	0	9	68.6	13	16	0.00969324129095483
202306050301	2021104620	0	12	183.1	10	1	0.0016600174108175538
202306050301	2021104959	0	7	4.5	2	2	0.16350485101479095
202306050301	2021101533	0	4	28.2	7	3	0.025602365512323047
202306050301	2021105407	0	6	8.1	5	4	0.11232591740267157
202306050301	2021103257	0	2	12.6	6	5	0.09546781347086392
202306050301	2021106116	0	8	371.0	14	6	0.0011483350725590474
202306050301	2021103856	0	13	210.6	11	7	0.0014952379311360521
202306050301	2021101744	0	3	5.4	4	8	0.11012930527439166
202306050301	2021103343	1	1	5.2	3	9	0.10758917119779796
202306050301	2021104371	0	10	288.3	12	10	0.0014227060394885601
202306050301	2021103702	0	16	293.7	13	11	0.0013233877357996654
202306050301	2021100877	0	15	433.1	15	12	0.001589551359524215
202306050301	2021106679	0	14	565.6	16	13	0.0012557369746622501
202306050301	2021103949	0	5	3.5	1	14	0.2926351256926107
202306050301	2021101297	0	9	47.7	9	15	0.015034897878073111
202306050301	2021106998	0	11	33.6	8	16	0.017345537454104894
202306050302	2021106874	0	5	38.8	7	1	0.026276480387838665
202306050302	2021100506	0	8	47.4	8	2	0.01630696872262708
202306050302	2021105262	1	1	4.0	2	3	0.18549950159854786
202306050302	2021106000	0	10	335.4	11	4	0.00130222001074537
202306050302	2021100516	0	6	425.9	12	5	0.0013558303529532898
202306050302	2021106379	0	9	102.3	9	6	0.003706926544743266
202306050302	2021101715	0	4	5.5	4	7	0.11381359098614294
202306050302	2021102067	0	7	4.6	3	8	0.1280729481992076
202306050302	2021101171	0	12	106.5	10	9	0.004787616740016322
202306050302	2021105767	0	3	3.4	1	10	0.30868516903984183
202306050302	2021100625	0	11	25.2	6	11	0.030890421734147265
202306050302	2021106959	0	2	7.0	5	12	0.09073863651924409
202306050303	2021107105	0	14	174.0	14	1	0.0016980611282813897
202306050303	2021102853	0	7	49.4	8	2	0.011248290456736396
202306050303	2021103484	0	3	28.1	7	3	0.03561855824510665
202306050303	2021106322	0	8	100.5	11	4	0.003046829064542734
202306050303	2021100605	0	5	156.5	13	5	0.0019543140729900038
202306050303	2021109094	0	4	19.7	5	6	0.05742285215451222
202306050303	2021102825	0	10	293.5	15	7	0.002023580913063936
202306050303	2021100455	0	11	2.8	1	8	0.36587809124597426
202306050303	2021100446	1	1	3.9	3	9	0.19764374754201172
202306050303	2021103448	0	9	123.7	12	10	0.003193885363441896
202306050303	2021106948	0	6	74.5	9	11	0.006431942081141016
202306050303	2021107086	0	12	92.4	10	12	0.008009918538574263
202306050303	2021100607	0	16	322.1	16	13	0.0019096525653075048
202306050303	2021102402	0	13	25.3	6	14	0.03922174154284864
202306050303	2021103105	0	2	3.6	2	15	0.27449030408981473
202306050303	2021103101	0	15	10.0	4	16	0.10545190851458479
202306050304	2021104947	0	4	4.5	2	1	0.12633385487381837
202306050304	2021106595	1	1	8.8	4	2	0.12336332214232151
202306050304	2021100389	0	5	363.9	11	3	0.0012305905644501077
202306050304	2021106053	0	6	138.0	10	4	0.0030304178262049817
202306050304	2021107116	0	11	810.0	16	5	0.001112564905731186
202306050304	2021107072	0	12	684.6	15	6	0.001535280111518667
202306050304	2021106840	0	14	19.2	5	7	0.07511276768436394
202306050304	2021106193	0	3	2.0	1	8	0.3847699511473318
202306050304	2021105120	0	2	5.4	3	9	0.1122054912541617
202306050304	2021101835	0	16	512.2	13	10	0.0014504139769006173
202306050304	2021103198	0	9	648.7	14	11	0.0012789581780320227
202306050304	2021103825	0	8	74.4	8	12	0.006750614241478267
202306050304	2021106827	0	10	21.3	6	13	0.03589354514267564
202306050304	2021106574	0	7	29.5	7	14	0.029306862463259496
202306050304	2021101771	0	15	116.5	9	15	0.004957766545625813
202306050304	2021105088	0	13	478.2	12	16	0.001532478741658041
202306050305	2021100194	0	4	6.0	3	1	0.10004518509552421
202306050305	2021104216	0	6	26.3	7	2	0.027776151041133307
202306050305	2021106320	0	13	72.8	10	3	0.0074893231677434806
202306050305	2021103689	0	2	181.3	14	4	0.0021221363994962748
202306050305	2021105134	1	1	2.4	1	6	0.4020272228944291
202306050305	2021102048	0	14	131.6	12	7	0.004409918855680456
202306050305	2021104483	0	5	58.1	9	8	0.012697063333044137
202306050305	2021100062	0	8	75.7	11	9	0.00677885762595486
202306050305	2021106165	0	9	14.2	5	10	0.069192901559612
202306050305	2021109100	0	12	23.1	6	11	0.03197802326843683
202306050305	2021100017	0	7	4.9	2	12	0.1365962167587299
202306050305	2021103480	0	10	27.0	8	13	0.03190530186389691
202306050305	2021101218	0	15	250.3	15	14	0.0017563453684187017
202306050305	2021104701	0	11	132.3	13	15	0.003488647122087326
202306050305	2021106890	0	3	6.3	4	16	0.10729326820608677
202306050306	2021106909	0	13	80.1	11	1	0.0061395140886156005
202306050306	2021106563	0	12	5.2	2	2	0.15944424387704145
202306050306	2021103301	0	9	70.3	10	3	0.0072425157535908535
202306050306	2021105063	0	11	111.4	12	4	0.004750948203524533
202306050306	2021105990	0	14	120.5	13	5	0.004066306772579843
202306050306	2021101767	0	15	189.2	15	6	0.002630583944775779
202306050306	2021105029	0	5	3.1	1	7	0.26215059198898427
202306050306	2021106797	1	1	10.6	5	8	0.07309786983811808
202306050306	2021107199	0	10	339.1	16	9	0.001589714899866986
202306050306	2021106291	0	6	29.6	9	10	0.030811519945216224
202306050306	2021105515	0	4	5.5	3	11	0.10642858180946724
202306050306	2021103243	0	7	21.8	7	12	0.04067349993101781
202306050306	2021105305	0	2	6.3	4	13	0.08676435914775024
202306050306	2021102542	0	16	185.6	14	14	0.00230057524941529
202306050306	2021102954	0	8	12.9	6	15	0.06979552733517796
202306050306	2021103657	0	3	29.2	8	16	0.033714209865219086
202306050307	2020104796	0	11	17.5	6	1	0.04328839055377004
